Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
-1.7598080122904018,0.35555547766978374,-0.23545982637266025,-0.2837805298770661,0.6037406920145308,-0.5201191081178926,0.7843753445913303,0.7031967911112964,1.1393629722067276,0.6360745971411484,0.0,-1.1043277993584832,-0.6965999757014806,-0.9012258112822085,1.309322550931824,0.0,0.7172290963603689,1.155949189212721,0.0,0.7809333542808786,1.267470505172204,0.2929514841897745,0.0,1.286766146481025,-0.9495631137327873,0.746913886544698,0.2687406077197328,0.3766745622345081,-0.920400668650395,0.4392955482707311,0.0,0.0,0.0,0.0,0.0,-1.632999723244996,0.1600555730400233,0.5201403748612038
-1.7550507467348861,0.35555547766978374,-0.035640321113479645,0.743895823425929,0.6037406920145308,-0.5201191081178926,0.7046707477129045,0.652106354487776,0.8190311063397147,0.09955829683672576,0.0,-0.4353430205243963,-0.4822505391229245,-0.6807756613726985,1.3381510136393262,0.0,0.9095883224747827,1.155949189212721,0.0,0.7809333542808786,1.267470505172204,0.2929514841897745,0.0,-0.23518624946186806,0.7749660250786942,0.6577104145256478,0.2687406077197328,0.6986235200878982,-0.920400668650395,0.016786603849582922,0.0,0.0,0.0,0.0,0.0,1.0002457388288701,0.1600555730400233,0.7875423313046538
-1.7502934811793702,0.35555547766978374,1.0300637069354837,1.8486479032266487,1.4035195381420156,-0.5201191081178926,0.6648184492736916,0.549925481240735,2.590277894074963,0.5117003638887595,0.0,-0.3034305289233087,0.27132169884856167,0.09424439690292236,1.7873945574979029,0.0,1.9523778114108157,1.155949189212721,0.0,0.7809333542808786,1.267470505172204,1.8060862144543888,0.0,2.0477423444524714,0.7749660250786942,0.6131086785161227,1.766769935900026,1.9220295599307806,1.0249229407355174,0.9507537441489631,0.0,0.0,0.0,0.0,0.0,2.1287795082890986,0.1600555730400233,1.259952454354749
-1.7455362156238545,-0.9174348811733843,0.43060519115794177,0.31594202772903884,1.4035195381420156,-0.5201191081178926,0.8242276430305432,0.8053776643583374,1.045147717539959,2.252939629422204,0.0,-0.7109459047623828,2.083244279926668,1.9852933390954373,-0.7423030450854189,0.0,0.6767324171783871,1.155949189212721,0.0,0.7809333542808786,-0.788972994574052,0.2929514841897745,0.0,0.5257899485095785,0.7749660250786942,0.7915156225542231,0.2687406077197328,0.8488663670861469,1.6632322500652699,0.35034629681364726,0.0,0.0,0.0,0.0,0.0,0.6240678156754607,-0.5971821380651451,2.276079888839859
-1.736021684512823,-0.9174348811733843,0.09757268239264076,0.7255444599740898,-0.9958170002404388,-0.5201191081178926,-0.7300119960987593,-1.2382398005824813,-0.7072560192619355,1.1238166883269873,0.0,-1.1420170826730798,-0.08034534553813188,-0.2674316302923674,-0.7423030450854189,0.0,-0.9785693443851217,1.155949189212721,0.0,-1.2085031998373783,-0.788972994574052,0.2929514841897745,0.0,-0.9961624474333146,-0.9495631137327873,-0.9479520818172564,-1.2292887204605603,-0.5033192558980915,-0.920400668650395,-0.9171805364497972,0.0,0.0,0.0,0.0,0.0,-1.632999723244996,0.1600555730400233,-0.8881765957409663
-1.7288857861795492,-0.9174348811733843,1.496309219206905,0.5244135165419321,0.6037406920145308,-0.5201191081178926,0.9039322399089689,0.9075585376053783,2.175730773541181,-1.0856549847448624,0.0,2.0615719990676187,1.440195970191,1.2963866206282186,-0.7423030450854189,0.0,0.17052392740361372,-0.852690914264939,0.0,0.7809333542808786,-0.788972994574052,0.2929514841897745,0.0,0.5257899485095785,0.7749660250786942,0.8807190945732735,1.766769935900026,1.9434928237876734,0.7007023391711986,-0.18334921192885567,0.0,0.0,0.0,0.0,0.0,0.6240678156754607,-0.5971821380651451,1.7858429686935338
-1.7169926222907597,-0.9174348811733843,-0.16885332461960004,1.6412774962208656,-0.9958170002404388,-0.5201191081178926,0.8242276430305432,0.7542872277348169,-0.7072560192619355,0.4897519697853968,0.0,-0.3552532934808788,0.16749619050582354,-0.012536144459496518,-0.7423030450854189,0.0,-0.7912722031684555,1.155949189212721,0.0,-1.2085031998373783,1.267470505172204,0.2929514841897745,0.0,-0.23518624946186806,-0.9495631137327873,0.7915156225542231,0.2687406077197328,0.5269174092327569,-0.920400668650395,1.3510253757058404,0.0,0.0,0.0,0.0,0.0,-0.1282880306313582,0.1600555730400233,-0.3622860814021812
-1.714613989513002,-0.9174348811733843,0.09757268239264076,-0.6104347993198038,-0.9958170002404388,0.9013714640683875,-1.0089780851732495,-1.2382398005824813,-0.7072560192619355,0.14345508504345125,0.0,-0.22098522167262896,-0.1171866549500712,0.7624839138161243,-0.7423030450854189,0.0,-0.22178765217183558,-0.852690914264939,0.0,-1.2085031998373783,-0.788972994574052,0.2929514841897745,0.0,-0.23518624946186806,-0.9495631137327873,-1.2601642338839323,-1.2292887204605603,-0.9862426926781767,-0.920400668650395,-0.9171805364497972,0.0,0.0,0.0,0.0,0.0,-0.5044659537847677,0.9172932841451916,-0.7188220233267812
-1.712235356735244,0.35555547766978374,2.162374236737507,1.8321316761199933,1.4035195381420156,-0.5201191081178926,0.864079941469756,0.8564681009818579,2.872923658075268,-1.0856549847448624,0.0,1.2700970494610933,0.3148614281535808,0.13902333360329155,2.1837859197260587,0.0,2.402903367310364,-0.852690914264939,0.0,2.7703699083991356,1.267470505172204,1.8060862144543888,0.0,2.0477423444524714,0.7749660250786942,0.8361173585637484,1.766769935900026,2.0132484313225745,1.5112538430819955,2.50736564464793,0.0,0.0,0.0,0.0,0.0,1.752601585135689,-1.3544198491703134,2.602310275700868
-1.7050994584019703,2.2650410159345356,-1.6341963631869245,-1.8348377688265152,-0.9958170002404388,2.322862036254668,-0.2916367132674176,-0.6762449977237562,-0.7072560192619355,0.9628617982356604,0.0,-0.9865487890003694,-0.08034534553813188,-0.19854095844564554,-0.7423030450854189,0.0,-0.9279484954076443,1.155949189212721,0.0,-1.2085031998373783,-0.788972994574052,0.2929514841897745,0.0,-0.23518624946186806,0.7749660250786942,-0.45733298571248016,0.2687406077197328,0.5054541453758642,0.092788711238101,1.5289238786200081,0.0,0.0,0.0,0.0,0.0,-0.1282880306313582,-0.5971821380651451,-0.8810458769024743
